Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature
15139,112551,595637,2016-8-9,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,188,1,1,1,0,0,1.82091494079884,0.13506493506493505,4.101529764160206
15140,112551,595637,2016-8-9,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,188,1,1,1,0,0,1.82091494079884,0.13506493506493505,4.101529764160206
15141,112551,595637,2016-8-9,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,188,1,1,1,0,0,1.82091494079884,0.13506493506493505,4.101529764160206
15142,112551,595637,2016-8-9,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,188,1,1,1,0,0,1.82091494079884,0.13506493506493505,4.101529764160206
15143,109784,25531,2016-8-9,"[0, 0, 1, 1, 0, 0]",0,188,0,0,1,0,1,0.7351871682812438,0.13506493506493505,0.15953136279279453
15144,109786,607655,2016-8-9,"[0, 1, 0, 0, 0, 1]",0,188,0,1,0,0,2,1.0374783103654057,0.13506493506493505,4.184628234949206
15145,109790,584007,2016-8-9,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,188,0,1,1,0,1,1.7048863180613498,0.13506493506493505,4.021114119687244
15146,109787,613588,2016-8-9,"[0, 1, 0, 0, 0, 1]",0,188,0,1,0,0,2,1.0456552509244368,0.13506493506493505,4.2256519682818015
15147,109785,593029,2016-8-9,"[0, 1, 0, 0, 0]",0,188,0,1,0,0,2,1.0173205600508286,0.13506493506493505,4.083496746035917
15148,109788,328969,2016-8-9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,188,1,1,1,0,0,1.4533895093146558,0.13506493506493505,2.2576536609516014
15149,109789,576489,2016-8-9,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 1]",0,188,0,1,0,0,2,0.9945249091412764,0.13506493506493505,3.96913090256362
15150,109791,579153,2016-8-9,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0,188,0,1,0,0,2,0.998196469844,0.13506493506493505,3.9875511327335236
15151,109794,609934,2016-8-9,"[0, 1, 0, 0, 0, 1, 1]",0,188,0,1,0,0,2,1.040619258879485,0.13506493506493505,4.200386382305516
15152,109792,584964,2016-8-9,"[0, 1, 0, 0, 0]",0,188,0,1,0,0,2,1.0062052683588372,0.13506493506493505,4.0277312969667465
15153,109793,585120,2016-8-9,"[0, 1, 0, 0, 0]",0,188,0,1,0,0,2,1.006420269661249,0.13506493506493505,4.028809959093813
15154,109790,584007,2016-8-10,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,189,1,0,1,0,2,1.6048863180613497,0.13246753246753246,4.021114119687244
15155,100426,38987,2016-8-10,"[0, 0, 1]",1,189,0,0,1,0,1,0.753732408827733,0.13506493506493505,0.25257288575308595
15156,100426,38987,2016-8-10,"[1, 0, 0, 1]",1,189,1,0,0,0,1,0.15373240882773298,0.13506493506493505,0.25257288575308595
15157,86656,52453,2016-8-10,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,189,0,0,0,0,0,0.07229143150899216,0.13506493506493505,0.3456835537215226
15158,82699,56318,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,1,0,1,0.7776182265975906,0.13506493506493505,0.3724080993696741
15159,78152,55968,2016-8-10,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,189,0,0,1,0,1,0.7771358518806412,0.13506493506493505,0.36998802408458925
15160,82701,56593,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,1,0,1,0.7779972353037651,0.13506493506493505,0.37430958709366935
15161,82700,54866,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",0,189,0,0,1,0,1,0.775617060628989,0.13506493506493505,0.36236824418697916
15162,78153,56034,2016-8-10,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,189,0,0,0,0,0,0.07722681397012308,0.13506493506493505,0.3704443811383481
15163,78154,55066,2016-8-10,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07589270332438873,0.13506493506493505,0.3637511443498848
15164,82702,56346,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,1,0,1,0.7776568165749466,0.13506493506493505,0.37260170539248094
15165,82703,55052,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",0,189,0,0,1,0,1,0.7758734083357107,0.13506493506493505,0.3636543413384814
15166,82704,55281,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,1,0,1,0.7761890192219433,0.13506493506493505,0.36523776202500835
15167,78155,55184,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07605533251467453,0.13506493506493505,0.3645670554459991
15168,78151,46704,2016-8-10,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.0643680822297289,0.13506493506493505,0.3059320885388
15169,78150,57007,2016-8-10,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07856781568324243,0.13506493506493505,0.377172190430884
15170,82696,55029,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07584170942573978,0.13506493506493505,0.36349530781974726
15171,82698,55870,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,1,0,1,0.7770007869598953,0.13506493506493505,0.3693104030047655
15172,82684,55474,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07645501442300404,0.13506493506493505,0.36657226068221227
15173,82685,56268,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07754931592374069,0.13506493506493505,0.37206237432894773
15174,82686,54663,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.0753372832931584,0.13506493506493505,0.36096460052162993
15175,82687,55613,2016-8-10,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,189,1,1,1,0,0,1.0766465860963068,0.13506493506493505,0.3675333762954317
15176,82688,55684,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07674443925317369,0.13506493506493505,0.3680243058532633
15177,82689,55440,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07640815516478609,0.13506493506493505,0.3663371676545184
15178,78149,56856,2016-8-10,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",0,189,0,0,0,0,0,0.0783597054482157,0.13506493506493505,0.3761281008078903
15179,82690,54296,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07483147894710003,0.13506493506493505,0.35842697872269813
15180,82692,56075,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07728332072268002,0.13506493506493505,0.3707278756717437
15181,82693,54075,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.0745268937686834,0.13506493506493505,0.35689887404268733
15182,82694,54902,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,1,0,1,0.775666676314161,0.13506493506493505,0.3626171662163022
15183,82695,55273,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07617799351412738,0.13506493506493505,0.36518244601849215
15184,78156,55566,2016-8-10,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",0,189,0,1,0,0,2,0.2765818100628879,0.13506493506493505,0.3672083947571489
15185,82697,55178,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",0,189,0,0,1,0,1,0.7760470632338125,0.13506493506493505,0.36452556844111195
15186,82691,56141,2016-8-10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07737428281216191,0.13506493506493505,0.37118423272550266
15187,82705,54741,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,1,0,1,0.7754447839443642,0.13506493506493505,0.36150393158516314
15188,82683,54965,2016-8-10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1,189,1,1,1,0,0,1.075753503763212,0.13506493506493505,0.36305277976761746
15189,78157,55266,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0,189,0,0,0,0,0,0.07616834601978839,0.13506493506493505,0.3651340445127904
15190,82718,59499,2016-8-10,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",0,189,0,1,0,0,2,0.2820023236679222,0.13506493506493505,0.3944031264606883
15191,82717,54555,2016-8-10,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,189,0,1,0,0,2,0.2751884362376426,0.13506493506493505,0.3602178344336609
15192,82716,57279,2016-8-10,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",0,189,0,1,0,0,2,0.278942689748986,0.13506493506493505,0.3790529346524357
15193,78161,54815,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07554677174166215,0.13506493506493505,0.3620156046454382
15194,82715,54731,2016-8-10,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,189,1,1,1,0,0,1.0754310018095943,0.13506493506493505,0.3614347865770179
15195,82714,54719,2016-8-10,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",0,189,0,1,0,0,2,0.27541446324787033,0.13506493506493505,0.3613518125672435
15196,78160,54744,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07544891858479527,0.13506493506493505,0.3615246750876067
15197,82713,53931,2016-8-10,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,1,0,0,2,0.27432843102799565,0.13506493506493505,0.35590318592539527
15198,82712,56248,2016-8-10,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,1,0,0,2,0.27752175165420073,0.13506493506493505,0.3719240843126571
15199,78159,55802,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07690706844345949,0.13506493506493505,0.3688402169493776
15200,82711,56731,2016-8-10,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,189,1,1,1,0,0,1.0781874287635909,0.13506493506493505,0.3752637882060743
15201,82710,55852,2016-8-10,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,1,1,1,0,0,1.0769759791173095,0.13506493506493505,0.36918594199010396
15202,82706,55013,2016-8-10,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,0,1,0,1,0.7758196580101078,0.13506493506493505,0.36338467580671485
15203,78165,54860,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07560879134812708,0.13506493506493505,0.362326757182092
15204,82709,54526,2016-8-10,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",1,189,1,1,0,0,1,0.3751484680468097,0.13506493506493505,0.3600173139100396
15205,78158,55287,2016-8-10,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,1,0,0,0,1,0.17619728850280536,0.13506493506493505,0.36527924902989556
15206,78164,55455,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07642882836694107,0.13506493506493505,0.36644088516673623
15207,82708,55230,2016-8-10,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,189,0,1,0,0,2,0.2761187303346165,0.13506493506493505,0.3648851224834674
15208,82707,55235,2016-8-10,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,189,1,1,1,0,0,1.0761256214020014,0.13506493506493505,0.36491969498754007
15209,78163,56846,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07834592331344571,0.13506493506493505,0.376058955799745
15210,78162,54636,2016-8-10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,189,0,0,0,0,0,0.07530007152927945,0.13506493506493505,0.3607779089996377
15211,82720,55763,2016-8-10,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",0,189,0,0,0,0,0,0.07685331811785655,0.13506493506493505,0.36857055141761097
15212,101980,55237,2016-8-10,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",1,189,1,1,1,0,0,1.0761283778289554,0.13506493506493505,0.3649335239891691
15213,101984,59444,2016-8-10,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",1,189,1,1,1,0,0,1.0819265219266874,0.13506493506493505,0.39402282891588924
15214,101987,58866,2016-8-10,"[1, 1, 1, 1, 1, 0, 1, 0, 0]",1,189,1,1,1,0,0,1.0811299145369824,0.13506493506493505,0.39002624744509196
15215,82719,55333,2016-8-10,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",0,189,0,1,0,0,2,0.2762606863227473,0.13506493506493505,0.3655973160673638
15216,101988,55431,2016-8-10,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,189,0,0,0,0,0,0.07639575124349311,0.13506493506493505,0.3662749371471876
15217,101981,53786,2016-8-10,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,189,0,0,0,0,0,0.0741285900738309,0.13506493506493505,0.35490058330728874
15218,101982,57905,2016-8-10,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,189,0,0,0,0,0,0.07980545138558692,0.13506493506493505,0.38338141216233035
15219,100426,38987,2016-8-11,"[1, 1, 0, 0, 1]",0,189,1,1,0,0,1,0.353732408827733,0.13246753246753246,0.25257288575308595
15220,100433,105842,2016-8-11,"[0, 0, 1, 1, 1]",0,189,0,0,1,0,1,0.8458728708324547,0.13506493506493505,0.7148418377083685
15221,100457,55760,2016-8-11,"[0, 0, 1]",0,189,0,0,1,0,1,0.7768491834774255,0.13506493506493505,0.36854980791516734
15222,100432,91247,2016-8-11,"[0, 0, 1, 1, 1, 1, 1]",0,189,0,0,1,0,1,0.8257578451356644,0.13506493506493505,0.6139246983203295
15223,100450,100020,2016-8-11,"[0, 1, 0]",0,189,0,1,0,0,2,0.3378489119693706,0.13506493506493505,0.6745856139661853
15224,100459,107064,2016-8-11,"[1, 1, 1]",1,189,1,1,1,0,0,1.1475570477013466,0.13506493506493505,0.723291357703722
15225,100426,38987,2016-8-11,"[0, 1, 1, 0, 0, 1]",0,189,0,1,1,0,1,0.9537324088277329,0.13506493506493505,0.25257288575308595
15226,109790,584007,2016-8-11,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,189,1,1,0,0,1,1.1048863180613497,0.13506493506493505,4.021114119687244
15227,109790,584007,2016-8-12,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,190,1,1,1,0,0,1.80488631806135,0.13246753246753246,4.021114119687244
15228,86660,54720,2016-8-12,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,190,1,1,0,0,1,0.3754158414613474,0.13506493506493505,0.36135872706805805
15229,86658,54256,2016-8-12,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,190,0,0,0,0,0,0.0747763504080201,0.13506493506493505,0.35815039869011694
15230,86656,52453,2016-8-12,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,190,1,0,0,0,1,0.17229143150899218,0.13506493506493505,0.3456835537215226
15231,86659,54521,2016-8-12,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,190,0,0,0,0,0,0.07514157697942465,0.13506493506493505,0.3599827414059669
15232,86655,55977,2016-8-12,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,190,1,0,0,0,1,0.1771482558019342,0.13506493506493505,0.37005025459192
15233,86657,54655,2016-8-12,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,190,0,0,0,0,0,0.07532625758534242,0.13506493506493505,0.3609092845151137
15234,100503,96128,2016-8-12,"[0, 0, 1, 1]",0,190,0,0,1,0,1,0.8324849051168931,0.13506493506493505,0.6476743767960416
15235,100511,103574,2016-8-12,"[0, 1, 0]",0,190,0,1,0,0,2,0.34274708266662257,0.13506493506493505,0.6991597498610186
15236,100509,106802,2016-8-12,"[0, 1, 0, 1, 1, 1]",0,190,0,1,0,0,2,0.3471959557703731,0.13506493506493505,0.7214797584903155
15237,100506,102039,2016-8-12,"[0, 0, 1]",0,190,0,0,1,0,1,0.8406315249794301,0.13506493506493505,0.6885459911107178
15238,100495,102207,2016-8-12,"[0, 0, 1, 1]",0,190,0,0,1,0,1,0.8408630648435658,0.13506493506493505,0.6897076272475584
15239,100507,102730,2016-8-12,"[0, 1, 0]",0,190,0,1,0,0,2,0.341583870492036,0.13506493506493505,0.6933239111735567
15240,100530,103747,2016-8-12,"[1, 1, 1]",1,190,1,1,1,0,0,1.1429855135981433,0.13506493506493505,0.7003559585019319
15241,100526,78276,2016-8-12,"[0, 0, 0, 0]",0,190,0,0,0,0,0,0.10788103812551941,0.13506493506493505,0.5242367082550843
15242,100519,106758,2016-8-12,"[1, 1, 1, 0]",1,190,1,1,1,0,0,1.1471353143773853,0.13506493506493505,0.7211755204544763
15243,100498,103064,2016-8-12,"[0, 0, 1]",0,190,0,0,1,0,1,0.8420441937933534,0.13506493506493505,0.6956333544456093
15244,100527,102668,2016-8-12,"[0, 0, 0, 0]",0,190,0,0,0,0,0,0.1414984212564621,0.13506493506493505,0.6928952121230559
15245,100522,100542,2016-8-12,"[0, 1, 0]",0,190,0,1,0,0,2,0.3385683394043637,0.13506493506493505,0.6781949833913691
15246,100534,100840,2016-8-12,"[0, 0, 0, 0]",0,190,0,0,0,0,0,0.1389790470205092,0.13506493506493505,0.6802555046340985
15247,100529,104466,2016-8-12,"[0, 0, 0]",0,190,0,0,0,0,0,0.14397644908810506,0.13506493506493505,0.7053274845875778
15248,100512,103913,2016-8-12,"[0, 1, 0, 1, 1, 1]",0,190,0,1,0,0,2,0.343214297035325,0.13506493506493505,0.7015037656371436
15249,100508,46318,2016-8-12,"[0, 1, 0, 1, 1, 1]",0,190,0,1,0,0,2,0.2638360918276076,0.13506493506493505,0.30326309122439216
15250,100515,106431,2016-8-12,"[0, 1, 0, 1]",1,190,0,1,0,0,2,0.34668463857040677,0.13506493506493505,0.7189144786881256
15251,100501,102597,2016-8-12,"[0, 0, 1, 1, 1, 1]",0,190,0,0,1,0,1,0.8414005680995952,0.13506493506493505,0.6924042825652245
15252,100513,103276,2016-8-12,"[0, 1, 0, 1, 1, 1]",0,190,0,1,0,0,2,0.3423363750504771,0.13506493506493505,0.6970992286182891
15253,100467,99793,2016-8-12,"[0, 0, 1]",0,190,0,0,1,0,1,0.8375360575100919,0.13506493506493505,0.6730160222812874
15254,100464,100580,2016-8-12,"[0, 0, 1, 1]",0,190,0,0,1,0,1,0.8386207115164896,0.13506493506493505,0.678457734422321
15255,100493,102071,2016-8-12,"[0, 0, 1]",0,190,0,0,1,0,1,0.840675627810694,0.13506493506493505,0.6887672551367827
15256,100463,100698,2016-8-12,"[0, 0, 1, 1]",0,190,0,0,1,0,1,0.8387833407067754,0.13506493506493505,0.6792736455184355
15257,100469,69458,2016-8-12,"[1, 1, 1, 1, 1, 1, 1]",0,190,1,1,1,0,0,1.0957279516853484,0.13506493506493505,0.4632646400725746
15258,100494,86130,2016-8-12,"[0, 0, 1]",0,190,0,0,1,0,1,0.8187055267738641,0.13506493506493505,0.5785431976523887
15259,100466,99663,2016-8-12,"[0, 1, 1, 0]",0,190,0,1,1,0,1,1.037356889758082,0.13506493506493505,0.6721171371753988
15260,100473,104208,2016-8-12,"[0, 1, 0, 1, 1, 1]",0,190,0,1,0,0,2,0.34362087001103947,0.13506493506493505,0.7035435433774294
15261,112542,56198,2016-8-12,"[0, 0, 0, 0, 1, 1, 1, 0]",1,190,0,0,0,0,0,0.07745284098035081,0.13506493506493505,0.3715783592719307
15262,112545,601046,2016-8-12,"[0, 0, 0, 1, 0]",1,190,0,0,0,0,0,0.8283696974959239,0.13506493506493505,4.138930299065989
15263,112547,612686,2016-8-12,"[0, 0, 1, 1, 0]",1,190,0,0,1,0,1,1.544412102368184,0.13506493506493505,4.219415088547097
15264,112546,589226,2016-8-12,"[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",1,190,0,1,0,0,2,1.012079214197804,0.13506493506493505,4.057200899438266
15265,112544,73488,2016-8-12,"[0, 0, 0, 1, 0]",1,190,0,0,0,0,0,0.10128215199765152,0.13506493506493505,0.49113007835512323
15266,112548,598791,2016-8-12,"[1, 1, 1, 1, 1, 1]",1,190,1,1,1,0,0,1.8252618261052929,0.13506493506493505,4.123338099729228
15267,112543,90944,2016-8-12,"[0, 0, 0, 1, 0]",1,190,0,0,0,0,0,0.12534024645213396,0.13506493506493505,0.6118296045735274
15268,112549,604097,2016-8-12,"[0, 0, 0, 0, 0]",1,190,0,0,0,0,0,0.8325746268142458,0.13506493506493505,4.160026441051114
15269,112551,595637,2016-8-12,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,190,0,1,1,0,1,1.72091494079884,0.13506493506493505,4.101529764160206
15270,112556,596931,2016-8-12,"[0, 0, 0, 0]",1,190,0,0,0,0,0,0.8226983490380759,0.13506493506493505,4.110477128214206
15271,112553,80491,2016-8-12,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,190,0,1,1,0,1,1.0109337809770707,0.13506493506493505,0.5395523275592642
15272,112552,11871,2016-8-12,"[0, 1, 1, 1, 0, 1, 1]",1,190,0,1,1,0,1,0.9163607721854468,0.13506493506493505,0.06507928166633938
15273,112555,613900,2016-8-12,"[0, 0, 1, 0, 1]",1,190,0,0,1,0,1,1.54608525352926,0.13506493506493505,4.227809292535935
15274,112550,611787,2016-8-12,"[0, 0, 0, 0, 0]",1,190,0,0,0,0,0,0.8431730884523627,0.13506493506493505,4.213198952314837
15275,112554,602849,2016-8-12,"[0, 0, 1, 1, 0, 1, 1]",1,190,0,0,1,0,1,1.5308546163949517,0.13506493506493505,4.151397144034584
15276,112558,614656,2016-8-12,"[0, 0, 0, 0]",1,190,0,0,0,0,0,0.8471271829178709,0.13506493506493505,4.233036655151718
15277,112560,603675,2016-8-12,"[0, 0, 0, 0]",1,190,0,0,0,0,0,0.8319930207269525,0.13506493506493505,4.157108521707384
15278,112559,614256,2016-8-12,"[0, 0, 0, 0]",1,190,0,0,0,0,0,0.8465758975270715,0.13506493506493505,4.230270854825907
15279,112557,621759,2016-8-12,"[0, 0, 0, 0]",1,190,0,0,0,0,0,0.8569166332449899,0.13506493506493505,4.282150354437312
15280,86655,55977,2016-8-12,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,190,0,1,0,0,2,0.2771482558019342,0.13506493506493505,0.37005025459192
15281,86657,54655,2016-8-12,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,190,0,0,0,0,0,0.07532625758534242,0.13506493506493505,0.3609092845151137
15282,86660,54720,2016-8-12,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,190,1,1,1,0,0,1.0754158414613473,0.13506493506493505,0.36135872706805805
15283,86661,55689,2016-8-12,"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0,190,1,1,0,0,1,0.37675133032055874,0.13506493506493505,0.36805887835733586
15284,86664,53744,2016-8-12,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,190,1,1,0,0,1,0.374070705107797,0.13506493506493505,0.3546101742730785
15285,86668,53904,2016-8-12,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,190,1,1,1,0,0,1.0742912192641167,0.13506493506493505,0.355716494403403
